,요일,기상상태,노면상태,사고유형,연,월,일,시간,도시,구,동,도로형태1,도로형태2
32491,6,2,0,1,2,5,0,21,0,2,0,0,2
32492,6,2,0,1,2,5,0,21,0,7,46,2,5
32493,6,2,0,1,2,5,0,21,0,7,84,2,5
32494,6,2,0,0,2,5,0,21,0,1,4,0,2
32495,6,2,0,1,2,5,0,22,0,1,144,0,3
32496,6,2,1,1,2,5,0,22,0,2,189,2,5
32497,6,2,0,0,2,5,0,22,0,5,89,2,5
32498,6,2,0,1,2,5,0,23,0,2,34,1,5
32499,2,2,0,0,2,5,1,6,0,0,152,0,4
32500,2,2,0,1,2,5,1,7,0,6,66,2,5
32501,2,2,0,1,2,5,1,8,0,3,64,0,3
32502,2,2,0,1,2,5,1,8,0,7,97,2,5
32503,2,2,0,1,2,5,1,10,0,1,114,2,5
32504,2,2,0,1,2,5,1,11,0,4,31,2,5
32505,2,2,0,1,2,5,1,11,0,5,89,2,5
32506,2,2,0,0,2,5,1,11,0,7,184,0,3
32507,2,2,0,0,2,5,1,11,0,4,150,0,4
32508,2,2,0,1,2,5,1,12,0,1,3,0,2
32509,2,2,0,1,2,5,1,12,0,4,106,0,3
32510,2,2,0,1,2,5,1,13,0,0,38,2,5
32511,2,2,0,0,2,5,1,13,0,1,80,0,4
32512,2,2,0,1,2,5,1,14,0,3,195,2,5
32513,2,2,0,1,2,5,1,15,0,6,168,2,5
32514,2,2,0,1,2,5,1,15,0,5,166,0,3
32515,2,2,0,0,2,5,1,15,0,7,60,2,5
32516,2,2,0,1,2,5,1,16,0,3,131,2,5
32517,2,2,0,1,2,5,1,17,0,4,173,2,5
32518,2,2,0,1,2,5,1,17,0,5,183,0,4
32519,2,2,0,1,2,5,1,17,0,1,138,2,5
32520,2,2,0,1,2,5,1,17,0,4,175,2,5
32521,2,2,0,0,2,5,1,18,0,1,145,0,2
32522,2,2,0,2,2,5,1,19,0,6,1,0,2
32523,2,2,1,1,2,5,1,19,0,2,189,2,5
32524,2,2,0,1,2,5,1,20,0,6,66,0,3
32525,2,2,0,1,2,5,1,20,0,6,78,2,5
32526,2,2,0,1,2,5,1,20,0,2,189,0,3
32527,2,2,0,1,2,5,1,21,0,6,116,0,2
32528,2,2,0,1,2,5,1,21,0,6,194,4,7
32529,2,2,0,0,2,5,1,21,0,2,32,0,3
32530,2,2,0,1,2,5,1,22,0,0,82,2,5
32531,2,2,0,1,2,5,1,22,0,2,34,2,5
32532,2,2,0,1,2,5,1,22,0,4,94,0,3
32533,1,2,0,1,2,5,2,0,0,7,59,0,3
32534,1,2,0,1,2,5,2,8,0,3,75,2,5
32535,1,2,0,1,2,5,2,8,0,1,157,2,5
32536,1,3,4,1,2,5,2,9,0,4,31,0,3
32537,1,3,4,1,2,5,2,9,0,4,31,0,3
32538,1,2,0,1,2,5,2,9,0,5,25,2,5
32539,1,3,4,1,2,5,2,9,0,1,138,2,5
32540,1,3,4,0,2,5,2,10,0,6,126,0,4
32541,1,3,4,2,2,5,2,11,0,1,65,2,5
32542,1,3,4,1,2,5,2,12,0,4,106,2,5
32543,1,3,4,0,2,5,2,12,0,0,38,2,5
32544,1,3,4,1,2,5,2,12,0,3,110,0,3
32545,1,2,4,1,2,5,2,13,0,4,21,2,5
32546,1,2,0,1,2,5,2,13,0,1,151,2,5
32547,1,3,4,1,2,5,2,13,0,1,125,1,5
32548,1,3,4,1,2,5,2,14,0,6,140,2,5
32549,1,3,4,1,2,5,2,14,0,7,56,2,5
32550,1,2,4,1,2,5,2,14,0,4,175,0,3
32551,1,3,4,1,2,5,2,15,0,0,38,0,2
32552,1,2,0,1,2,5,2,15,0,1,103,0,2
32553,1,3,4,1,2,5,2,15,0,1,4,0,2
32554,1,2,4,1,2,5,2,17,0,6,194,2,5
32555,1,3,4,0,2,5,2,17,0,1,151,0,4
32556,1,2,0,0,2,5,2,18,0,6,168,2,5
32557,1,3,4,1,2,5,2,18,0,6,68,0,3
32558,1,3,4,1,2,5,2,18,0,1,103,0,2
32559,1,5,4,1,2,5,2,18,0,4,29,0,3
32560,1,2,0,0,2,5,2,18,0,5,183,0,2
32561,1,2,0,1,2,5,2,18,0,7,84,2,5
32562,1,3,4,1,2,5,2,18,0,4,175,0,3
32563,1,3,4,2,2,5,2,19,0,3,85,2,5
32564,1,3,4,1,2,5,2,20,0,3,131,0,3
32565,1,3,4,0,2,5,2,20,0,6,116,2,5
32566,1,3,4,0,2,5,2,20,0,1,171,0,2
32567,1,2,0,0,2,5,2,20,0,7,60,2,5
32568,1,3,4,1,2,5,2,20,0,1,125,0,2
32569,1,3,4,1,2,5,2,20,0,1,65,2,5
32570,1,3,4,0,2,5,2,21,0,5,183,2,5
32571,1,3,4,1,2,5,2,21,0,5,89,0,3
32572,1,3,4,1,2,5,2,21,0,1,191,2,5
32573,1,3,4,1,2,5,2,21,0,4,187,0,3
32574,1,3,4,1,2,5,2,22,0,3,75,0,3
32575,1,3,4,0,2,5,2,22,0,6,68,1,5
32576,1,3,4,1,2,5,2,22,0,1,114,2,5
32577,0,3,4,1,2,5,3,0,0,3,169,2,5
32578,0,3,4,1,2,5,3,2,0,7,120,2,5
32579,0,2,0,2,2,5,3,6,0,4,174,0,3
32580,0,2,0,1,2,5,3,8,0,4,31,0,3
32581,0,2,0,1,2,5,3,8,0,4,173,0,2
32582,0,2,0,1,2,5,3,9,0,3,75,0,3
32583,0,2,0,1,2,5,3,9,0,1,49,0,3
32584,0,2,0,1,2,5,3,10,0,5,153,2,5
32585,0,2,0,1,2,5,3,11,0,4,187,0,3
32586,0,2,0,1,2,5,3,12,0,4,21,2,5
32587,0,2,0,1,2,5,3,12,0,4,150,2,8
32588,0,2,0,0,2,5,3,13,0,5,25,2,5
32589,0,2,0,1,2,5,3,13,0,4,175,0,3
32590,0,2,0,1,2,5,3,14,0,3,2,0,3
32591,0,2,0,1,2,5,3,14,0,5,89,2,5
32592,0,2,0,2,2,5,3,15,0,4,17,4,7
32593,0,2,0,1,2,5,3,16,0,3,124,0,3
32594,0,2,0,1,2,5,3,16,0,5,89,2,5
32595,0,2,0,1,2,5,3,16,0,1,138,2,5
32596,0,2,0,1,2,5,3,16,0,4,63,0,2
32597,0,2,0,0,2,5,3,17,0,0,38,0,4
32598,0,2,0,1,2,5,3,17,0,5,89,0,3
32599,0,2,0,1,2,5,3,17,0,5,89,2,5
32600,0,2,0,0,2,5,3,17,0,1,65,2,5
32601,0,2,0,2,2,5,3,17,0,4,91,2,1
32602,0,2,0,1,2,5,3,18,0,6,194,2,5
32603,0,2,0,1,2,5,3,18,0,6,112,0,3
32604,0,2,0,1,2,5,3,18,0,1,103,2,5
32605,0,2,0,1,2,5,3,18,0,5,89,0,2
32606,0,2,0,1,2,5,3,18,0,5,25,0,3
32607,0,2,0,1,2,5,3,19,0,2,32,2,5
32608,0,2,0,1,2,5,3,20,0,1,163,2,5
32609,0,2,0,0,2,5,3,21,0,4,94,2,5
32610,0,2,0,1,2,5,3,21,0,1,157,0,3
32611,0,2,0,1,2,5,3,21,0,4,91,2,5
32612,0,2,0,1,2,5,3,23,0,3,131,2,5
32613,0,2,0,1,2,5,3,23,0,2,189,0,3
32614,0,2,0,0,2,5,3,23,0,5,183,2,5
32615,0,2,0,1,2,5,3,23,0,4,175,0,2
32616,5,2,0,2,2,5,4,0,0,4,173,0,2
32617,5,2,0,1,2,5,4,0,0,5,25,0,4
32618,5,2,0,2,2,5,4,1,0,1,163,2,5
32619,5,2,0,1,2,5,4,2,0,1,190,0,3
32620,5,2,0,1,2,5,4,7,0,1,163,2,5
32621,5,2,0,1,2,5,4,8,0,6,126,0,4
32622,5,2,0,1,2,5,4,9,0,3,69,2,5
32623,5,2,0,1,2,5,4,9,0,2,34,0,2
32624,5,2,0,1,2,5,4,10,0,6,194,1,5
32625,5,2,0,1,2,5,4,10,0,6,78,0,3
32626,5,2,0,1,2,5,4,10,0,1,144,0,3
32627,5,2,0,1,2,5,4,10,0,5,89,2,5
32628,5,2,0,1,2,5,4,11,0,3,64,0,3
32629,5,2,0,1,2,5,4,11,0,6,168,0,3
32630,5,2,0,1,2,5,4,11,0,5,183,2,5
32631,5,2,0,1,2,5,4,12,0,1,125,1,5
32632,5,2,0,1,2,5,4,12,0,4,150,0,3
32633,5,2,0,1,2,5,4,13,0,3,167,0,2
32634,5,2,0,0,2,5,4,13,0,1,171,1,5
32635,5,2,0,1,2,5,4,13,0,2,192,0,2
32636,5,2,0,1,2,5,4,14,0,1,138,0,2
32637,5,2,0,1,2,5,4,16,0,1,36,2,5
32638,5,2,0,0,2,5,4,16,0,2,146,0,3
32639,5,2,0,0,2,5,4,16,0,1,151,1,5
32640,5,2,0,1,2,5,4,17,0,3,155,2,5
32641,5,2,0,1,2,5,4,17,0,5,89,2,5
32642,5,2,0,1,2,5,4,18,0,3,167,2,5
32643,5,2,0,1,2,5,4,18,0,3,131,0,2
32644,5,2,0,1,2,5,4,18,0,3,129,0,3
32645,5,2,0,0,2,5,4,18,0,1,103,2,5
32646,5,2,0,1,2,5,4,19,0,0,38,0,2
32647,5,2,0,1,2,5,4,20,0,3,129,0,3
32648,5,2,0,1,2,5,4,20,0,1,144,2,5
32649,5,2,0,1,2,5,4,22,0,1,65,2,5
32650,5,2,0,1,2,5,4,23,0,1,171,0,3
32651,5,2,0,1,2,5,4,23,0,7,86,2,5
32652,4,2,0,1,2,5,5,0,0,0,152,0,2
32653,4,2,0,1,2,5,5,1,0,5,183,0,3
32654,4,2,0,1,2,5,5,3,0,1,4,1,5
32655,4,2,0,0,2,5,5,4,0,3,131,2,5
32656,4,2,0,0,2,5,5,5,0,6,116,2,5
32657,4,2,0,1,2,5,5,10,0,2,34,0,3
32658,4,2,0,1,2,5,5,11,0,6,68,0,2
32659,4,2,0,1,2,5,5,11,0,6,68,0,2
32660,4,2,4,1,2,5,5,11,0,6,66,0,3
32661,4,2,0,1,2,5,5,12,0,6,194,2,5
32662,4,2,0,1,2,5,5,12,0,4,94,1,5
32663,4,2,0,1,2,5,5,13,0,6,66,2,5
32664,4,2,0,1,2,5,5,15,0,3,195,2,5
32665,4,2,0,1,2,5,5,15,0,5,166,2,5
32666,4,2,4,1,2,5,5,15,0,1,111,2,5
32667,4,2,0,1,2,5,5,17,0,5,89,0,3
32668,4,2,0,1,2,5,5,18,0,6,194,0,3
32669,4,2,0,1,2,5,5,18,0,6,66,2,5
32670,4,2,0,0,2,5,5,18,0,1,103,0,2
32671,4,2,0,1,2,5,5,19,0,0,82,0,3
32672,4,2,0,1,2,5,5,20,0,6,194,0,3
32673,4,2,0,1,2,5,5,20,0,5,25,2,5
32674,4,2,0,1,2,5,5,21,0,2,34,2,5
32675,3,2,0,2,2,5,6,5,0,1,151,2,5
32676,3,2,0,1,2,5,6,7,0,6,68,2,5
32677,3,2,0,1,2,5,6,8,0,2,146,0,2
32678,3,2,0,1,2,5,6,8,0,5,183,0,3
32679,3,2,0,1,2,5,6,9,0,0,38,2,5
32680,3,2,0,1,2,5,6,9,0,6,78,0,3
32681,3,2,0,1,2,5,6,9,0,1,125,0,3
32682,3,2,0,1,2,5,6,10,0,0,38,2,5
32683,3,2,0,1,2,5,6,10,0,6,78,2,5
32684,3,2,0,1,2,5,6,10,0,6,134,0,2
32685,3,2,0,1,2,5,6,10,0,6,66,0,2
32686,3,2,0,1,2,5,6,10,0,1,80,0,2
32687,3,2,0,1,2,5,6,10,0,2,34,2,5
32688,3,2,0,1,2,5,6,10,0,2,34,0,3
32689,3,2,0,1,2,5,6,10,0,5,25,0,3
32690,3,2,0,1,2,5,6,11,0,6,92,2,5
32691,3,2,0,1,2,5,6,11,0,5,89,2,5
32692,3,5,0,1,2,5,6,11,0,1,180,0,3
32693,3,2,0,0,2,5,6,12,0,1,114,2,5
32694,3,2,0,1,2,5,6,12,0,1,114,0,3
32695,3,2,0,0,2,5,6,12,0,2,34,0,2
32696,3,2,0,1,2,5,6,13,0,7,107,2,5
32697,3,2,0,1,2,5,6,14,0,3,128,0,2
32698,3,2,0,1,2,5,6,14,0,1,103,0,2
32699,3,2,0,1,2,5,6,14,0,1,114,2,5
32700,3,2,0,1,2,5,6,14,0,1,114,0,3
32701,3,2,0,1,2,5,6,14,0,2,34,2,5
32702,3,2,0,1,2,5,6,14,0,4,173,2,5
32703,3,2,0,1,2,5,6,14,0,5,89,2,8
32704,3,2,0,1,2,5,6,15,0,2,192,2,5
32705,3,2,0,0,2,5,6,15,0,7,23,0,3
32706,3,2,0,1,2,5,6,15,0,7,40,2,5
32707,3,2,0,1,2,5,6,16,0,2,192,2,5
32708,3,2,0,1,2,5,6,17,0,6,168,2,5
32709,3,2,0,0,2,5,6,17,0,1,36,2,5
32710,3,2,0,1,2,5,6,17,0,1,144,0,3
32711,3,2,0,1,2,5,6,17,0,1,80,2,5
32712,3,2,0,1,2,5,6,17,0,7,39,2,5
32713,3,2,0,1,2,5,6,17,0,7,177,2,5
32714,3,2,0,1,2,5,6,17,0,4,14,2,5
32715,3,2,0,1,2,5,6,18,0,6,117,2,5
32716,3,2,0,1,2,5,6,18,0,5,183,0,3
32717,3,2,0,1,2,5,6,18,0,1,65,0,3
32718,3,2,0,1,2,5,6,19,0,3,169,2,5
32719,3,2,0,1,2,5,6,19,0,4,175,0,3
32720,3,2,0,1,2,5,6,20,0,1,65,4,7
32721,3,2,0,1,2,5,6,21,0,3,137,0,3
32722,3,2,0,1,2,5,6,21,0,1,103,0,3
32723,3,2,0,1,2,5,6,21,0,2,32,2,5
32724,3,2,0,1,2,5,6,22,0,0,38,2,5
32725,3,2,0,1,2,5,6,22,0,2,192,2,5
32726,3,2,0,0,2,5,6,22,0,5,89,0,3
32727,3,2,0,1,2,5,6,22,0,4,63,0,4
32728,6,2,0,1,2,5,7,2,0,4,63,0,3
32729,6,2,0,0,2,5,7,6,0,5,153,0,2
32730,6,2,0,1,2,5,7,6,0,1,111,0,3
32731,6,2,0,1,2,5,7,7,0,5,25,2,5
32732,6,2,0,1,2,5,7,7,0,5,89,2,5
32733,6,2,0,0,2,5,7,8,0,6,68,1,5
32734,6,2,0,1,2,5,7,9,0,4,79,2,5
32735,6,2,0,1,2,5,7,9,0,1,180,0,3
32736,6,2,0,1,2,5,7,10,0,1,144,0,3
32737,6,2,0,1,2,5,7,10,0,2,32,2,5
32738,6,2,0,1,2,5,7,11,0,6,68,2,5
32739,6,2,0,1,2,5,7,11,0,2,34,0,3
32740,6,2,0,1,2,5,7,11,0,4,174,1,5
32741,6,2,0,1,2,5,7,11,0,4,43,0,2
32742,6,2,0,1,2,5,7,12,0,3,131,0,2
32743,6,2,0,1,2,5,7,12,0,6,92,0,2
32744,6,2,0,1,2,5,7,13,0,6,66,2,5
32745,6,2,0,1,2,5,7,13,0,4,174,0,3
32746,6,2,0,1,2,5,7,13,0,4,175,2,0
32747,6,2,0,1,2,5,7,14,0,0,152,4,7
32748,6,2,0,1,2,5,7,14,0,6,168,0,3
32749,6,2,0,1,2,5,7,14,0,6,168,0,3
32750,6,2,0,1,2,5,7,14,0,7,58,0,3
32751,6,2,0,1,2,5,7,15,0,4,174,0,2
32752,6,2,0,1,2,5,7,15,0,1,191,2,5
32753,6,2,0,1,2,5,7,16,0,1,111,1,5
32754,6,2,0,1,2,5,7,17,0,3,129,0,2
32755,6,2,0,1,2,5,7,17,0,4,175,0,2
32756,6,2,0,0,2,5,7,18,0,7,23,0,3
32757,6,2,0,1,2,5,7,18,0,7,46,2,5
32758,6,2,0,0,2,5,7,19,0,4,12,1,5
32759,6,2,0,1,2,5,7,19,0,4,63,0,3
32760,6,2,0,1,2,5,7,20,0,1,145,2,5
32761,6,2,0,1,2,5,7,20,0,0,38,2,5
32762,6,2,0,0,2,5,7,20,0,1,4,2,5
32763,6,2,0,1,2,5,7,21,0,3,129,2,5
32764,6,2,0,1,2,5,7,22,0,4,79,0,2
32765,6,2,0,0,2,5,7,23,0,6,66,2,5
32766,2,2,0,1,2,5,8,2,0,7,97,2,5
32767,2,2,0,1,2,5,8,6,0,1,191,2,5
32768,2,2,0,1,2,5,8,7,0,0,38,2,8
32769,2,2,0,1,2,5,8,7,0,1,42,2,5
32770,2,2,0,1,2,5,8,7,0,7,24,0,2
32771,2,2,0,1,2,5,8,8,0,3,149,2,5
32772,2,2,0,1,2,5,8,8,0,6,1,2,5
32773,2,2,0,1,2,5,8,8,0,1,111,0,3
32774,2,2,0,1,2,5,8,9,0,1,81,0,3
32775,2,2,0,1,2,5,8,10,0,6,95,2,5
32776,2,2,0,1,2,5,8,11,0,4,43,2,5
32777,2,2,0,1,2,5,8,11,0,4,106,2,5
32778,2,2,0,1,2,5,8,12,0,1,114,0,3
32779,2,2,0,1,2,5,8,12,0,1,114,2,5
32780,2,2,0,0,2,5,8,13,0,3,169,2,5
32781,2,2,0,1,2,5,8,13,0,6,68,0,3
32782,2,2,0,1,2,5,8,13,0,1,138,0,2
32783,2,2,0,1,2,5,8,14,0,0,38,0,3
32784,2,2,0,1,2,5,8,14,0,4,43,0,2
32785,2,2,0,0,2,5,8,14,0,4,174,0,4
32786,2,2,0,1,2,5,8,14,0,1,125,2,5
32787,2,2,0,1,2,5,8,14,0,1,138,0,3
32788,2,2,0,1,2,5,8,15,0,6,119,2,5
32789,2,2,0,0,2,5,8,16,0,3,128,2,5
32790,2,2,0,1,2,5,8,16,0,6,194,2,5
32791,2,2,0,1,2,5,8,16,0,1,81,2,5
32792,2,2,0,0,2,5,8,17,0,1,171,2,5
32793,2,2,0,1,2,5,8,18,0,3,88,2,5
32794,2,2,0,1,2,5,8,18,0,6,68,0,3
32795,2,2,0,1,2,5,8,18,0,1,145,0,3
32796,2,2,0,1,2,5,8,18,0,4,94,0,3
32797,2,2,0,1,2,5,8,18,0,4,70,0,3
32798,2,2,0,1,2,5,8,19,0,6,78,2,5
32799,2,2,0,1,2,5,8,19,0,4,175,0,2
32800,2,2,0,1,2,5,8,20,0,1,49,0,3
32801,2,2,0,1,2,5,8,20,0,1,103,2,5
32802,2,2,0,1,2,5,8,21,0,1,157,0,3
32803,2,2,0,2,2,5,8,23,0,1,49,2,5
32804,2,2,0,1,2,5,8,23,0,4,17,2,5
32805,1,2,0,1,2,5,9,7,0,1,81,2,5
32806,1,2,0,0,2,5,9,7,0,4,31,2,5
32807,1,2,0,1,2,5,9,7,0,5,25,2,5
32808,1,2,0,1,2,5,9,7,0,1,125,2,5
32809,1,2,0,1,2,5,9,7,0,4,175,2,5
32810,1,2,0,0,2,5,9,8,0,0,38,0,4
32811,1,2,0,1,2,5,9,8,0,1,171,0,3
32812,1,2,0,1,2,5,9,8,0,5,183,2,5
32813,1,2,0,1,2,5,9,8,0,1,65,0,2
32814,1,2,0,1,2,5,9,8,0,4,106,2,8
32815,1,2,0,1,2,5,9,9,0,6,78,0,4
32816,1,2,0,1,2,5,9,9,0,1,4,2,5
32817,1,2,0,1,2,5,9,10,0,0,82,2,5
32818,1,2,0,1,2,5,9,10,0,4,174,2,5
32819,1,2,0,1,2,5,9,12,0,0,38,0,3
32820,1,2,0,0,2,5,9,12,0,6,117,1,5
32821,1,2,0,1,2,5,9,12,0,1,114,2,5
32822,1,2,0,1,2,5,9,12,0,5,166,0,2
32823,1,2,0,0,2,5,9,12,0,4,63,2,8
32824,1,2,0,1,2,5,9,13,0,5,183,0,2
32825,1,2,0,1,2,5,9,14,0,0,82,2,5
32826,1,2,0,1,2,5,9,14,0,3,137,0,3
32827,1,2,0,1,2,5,9,14,0,1,163,2,5
32828,1,2,0,1,2,5,9,15,0,6,126,2,5
32829,1,2,0,1,2,5,9,15,0,6,68,2,5
32830,1,5,0,1,2,5,9,16,0,4,21,2,5
32831,1,2,0,1,2,5,9,17,0,4,21,2,5
32832,1,2,0,1,2,5,9,17,0,0,38,1,5
32833,1,2,0,1,2,5,9,18,0,3,129,0,3
32834,1,2,0,1,2,5,9,18,0,1,144,0,2
32835,1,2,0,0,2,5,9,18,0,1,138,1,5
32836,1,2,0,1,2,5,9,19,0,4,174,2,5
32837,1,2,0,1,2,5,9,20,0,3,2,0,3
32838,1,2,0,1,2,5,9,20,0,5,25,2,5
32839,1,2,0,0,2,5,9,20,0,7,61,2,5
32840,1,5,0,1,2,5,9,20,0,1,125,2,5
32841,1,2,0,1,2,5,9,22,0,6,68,2,5
32842,1,3,4,0,2,5,9,22,0,1,157,0,4
32843,1,2,0,1,2,5,9,23,0,4,174,0,3
32844,0,2,0,1,2,5,10,0,0,5,141,0,2
32845,0,3,4,0,2,5,10,2,0,0,38,2,5
32846,0,3,4,1,2,5,10,4,0,6,99,0,3
32847,0,3,4,1,2,5,10,6,0,3,129,2,5
32848,0,2,0,1,2,5,10,7,0,0,38,0,3
32849,0,3,4,1,2,5,10,8,0,4,29,0,3
32850,0,3,4,1,2,5,10,9,0,1,81,2,5
32851,0,2,0,1,2,5,10,10,0,1,4,2,5
32852,0,2,0,1,2,5,10,10,0,4,17,2,5
32853,0,2,0,1,2,5,10,11,0,1,114,2,5
32854,0,3,4,1,2,5,10,11,0,5,183,0,2
32855,0,2,0,1,2,5,10,12,0,6,194,0,2
32856,0,3,4,1,2,5,10,13,0,6,119,2,5
32857,0,2,0,1,2,5,10,14,0,4,63,2,8
32858,0,2,0,1,2,5,10,15,0,0,38,2,9
32859,0,2,0,1,2,5,10,15,0,5,89,2,5
32860,0,2,0,1,2,5,10,15,0,4,14,2,8
32861,0,2,0,1,2,5,10,16,0,6,126,2,5
32862,0,2,0,1,2,5,10,17,0,6,152,2,5
32863,0,2,0,2,2,5,10,17,0,1,42,2,5
32864,0,2,0,1,2,5,10,17,0,4,160,0,3
32865,0,2,0,1,2,5,10,18,0,3,167,2,5
32866,0,2,0,1,2,5,10,18,0,2,34,0,2
32867,0,2,0,0,2,5,10,18,0,4,94,2,5
32868,0,2,0,1,2,5,10,19,0,6,66,2,5
32869,0,2,0,1,2,5,10,19,0,5,89,2,5
32870,0,2,0,0,2,5,10,20,0,3,64,2,5
32871,0,2,0,1,2,5,10,20,0,4,63,0,3
32872,0,2,0,1,2,5,10,20,0,4,175,0,2
32873,0,2,0,1,2,5,10,21,0,6,116,2,5
32874,0,2,0,1,2,5,10,22,0,6,68,2,5
32875,5,2,0,1,2,5,11,3,0,2,34,2,5
32876,5,2,0,1,2,5,11,9,0,6,126,0,4
32877,5,2,0,1,2,5,11,9,0,6,194,0,3
32878,5,2,0,0,2,5,11,9,0,1,36,2,5
32879,5,2,0,1,2,5,11,9,0,4,150,2,8
32880,5,2,0,1,2,5,11,10,0,6,78,2,5
32881,5,2,0,1,2,5,11,11,0,4,27,2,5
32882,5,2,0,1,2,5,11,11,0,1,114,2,5
32883,5,2,0,1,2,5,11,12,0,3,64,0,3
32884,5,2,0,1,2,5,11,12,0,5,183,0,3
32885,5,2,0,1,2,5,11,13,0,3,128,0,3
32886,5,2,0,1,2,5,11,13,0,3,88,2,5
32887,5,2,0,1,2,5,11,13,0,6,126,2,5
32888,5,2,0,1,2,5,11,13,0,6,194,2,5
32889,5,2,0,1,2,5,11,14,0,6,28,2,5
32890,5,2,0,1,2,5,11,15,0,0,38,2,5
32891,5,2,0,0,2,5,11,15,0,6,168,0,2
32892,5,2,0,1,2,5,11,15,0,6,165,2,5
32893,5,2,0,1,2,5,11,15,0,1,114,1,5
32894,5,2,0,1,2,5,11,16,0,6,99,2,5
32895,5,2,0,1,2,5,11,16,0,1,144,0,2
32896,5,2,0,1,2,5,11,16,0,5,143,0,3
32897,5,2,0,1,2,5,11,17,0,3,128,0,3
32898,5,2,0,0,2,5,11,17,0,6,140,2,5
32899,5,2,0,1,2,5,11,17,0,1,144,0,3
32900,5,2,0,1,2,5,11,17,0,1,125,2,5
32901,5,2,0,1,2,5,11,18,0,0,38,0,3
32902,5,2,0,1,2,5,11,18,0,6,168,0,3
32903,5,2,0,0,2,5,11,19,0,7,13,2,5
32904,5,2,0,1,2,5,11,21,0,0,38,0,2
32905,5,2,0,1,2,5,11,22,0,4,94,2,5
32906,5,2,0,0,2,5,11,23,0,6,99,0,4
32907,4,2,0,1,2,5,12,10,0,3,132,2,5
32908,4,2,0,1,2,5,12,11,0,4,94,2,5
32909,4,2,0,1,2,5,12,11,0,4,91,2,5
32910,4,2,0,1,2,5,12,12,0,6,134,0,3
32911,4,2,0,1,2,5,12,13,0,3,88,2,5
32912,4,2,0,1,2,5,12,13,0,5,183,0,2
32913,4,2,0,1,2,5,12,15,0,6,179,1,5
32914,4,2,0,1,2,5,12,15,0,1,171,0,3
32915,4,2,0,1,2,5,12,16,0,5,89,1,5
32916,4,2,0,1,2,5,12,18,0,7,22,0,3
32917,4,2,0,1,2,5,12,18,0,4,106,2,8
32918,4,2,0,1,2,5,12,19,0,3,64,2,5
32919,4,2,0,1,2,5,12,19,0,5,183,2,5
32920,4,2,0,0,2,5,12,20,0,0,82,2,5
32921,4,2,0,0,2,5,12,20,0,1,157,0,3
32922,4,2,0,0,2,5,12,21,0,5,89,2,5
32923,4,2,0,1,2,5,12,23,0,1,114,2,5
32924,3,2,0,1,2,5,13,1,0,4,174,2,5
32925,3,2,0,1,2,5,13,7,0,6,134,0,3
32926,3,2,0,1,2,5,13,8,0,7,98,2,5
32927,3,2,0,1,2,5,13,9,0,6,78,0,3
32928,3,2,0,1,2,5,13,9,0,6,119,0,3
32929,3,2,0,1,2,5,13,9,0,6,194,2,5
32930,3,2,0,2,2,5,13,10,0,3,167,2,5
32931,3,2,0,0,2,5,13,10,0,1,49,0,3
32932,3,2,0,1,2,5,13,10,0,1,158,2,5
32933,3,2,0,1,2,5,13,11,0,1,65,1,5
32934,3,2,0,1,2,5,13,11,0,4,17,0,4
32935,3,2,0,1,2,5,13,13,0,6,78,2,5
32936,3,2,0,1,2,5,13,13,0,1,138,0,2
32937,3,2,0,1,2,5,13,14,0,3,195,0,2
32938,3,2,0,1,2,5,13,14,0,6,68,0,4
32939,3,2,0,2,2,5,13,15,0,2,135,2,5
32940,3,2,0,1,2,5,13,16,0,3,15,2,5
32941,3,2,0,1,2,5,13,16,0,1,138,2,5
32942,3,2,0,1,2,5,13,17,0,3,149,2,5
32943,3,2,0,1,2,5,13,17,0,6,78,0,3
32944,3,2,0,1,2,5,13,18,0,2,189,2,5
32945,3,2,0,1,2,5,13,18,0,3,129,2,5
32946,3,2,0,1,2,5,13,18,0,6,168,2,9
32947,3,2,0,1,2,5,13,19,0,2,135,2,5
32948,3,2,0,0,2,5,13,19,0,4,150,0,4
32949,3,2,0,1,2,5,13,20,0,1,125,2,5
32950,3,2,0,1,2,5,13,20,0,4,14,2,5
32951,3,2,0,0,2,5,13,21,0,1,36,1,5
32952,3,2,0,1,2,5,13,23,0,6,119,0,2
32953,6,2,0,1,2,5,14,7,0,6,68,0,3
32954,6,2,0,0,2,5,14,7,0,1,42,2,5
32955,6,2,0,1,2,5,14,7,0,4,94,0,3
32956,6,2,0,1,2,5,14,11,0,3,110,0,3
32957,6,2,0,1,2,5,14,11,0,3,131,0,3
32958,6,5,0,0,2,5,14,11,0,1,4,2,5
32959,6,2,0,1,2,5,14,13,0,6,118,2,5
32960,6,2,0,1,2,5,14,13,0,4,173,0,2
32961,6,3,4,1,2,5,14,14,0,2,34,0,3
32962,6,3,4,1,2,5,14,14,0,4,94,0,2
32963,6,3,4,1,2,5,14,14,0,1,81,2,5
32964,6,2,0,0,2,5,14,15,0,0,38,2,5
32965,6,2,0,0,2,5,14,16,0,3,128,0,3
32966,6,3,4,1,2,5,14,16,0,6,165,2,5
32967,6,2,0,1,2,5,14,17,0,6,168,0,2
32968,6,2,0,1,2,5,14,17,0,1,36,2,5
32969,6,3,4,1,2,5,14,17,0,1,151,2,5
32970,6,2,0,1,2,5,14,18,0,3,149,0,3
32971,6,2,0,1,2,5,14,18,0,1,144,0,2
